-1.027471067707379282e+00,1.082048507501616630e+00,9.444142044535464020e-02,7.252224444332878717e-01,-2.143250619820574077e+00,2.579338956889015488e+00,0.000000000000000000e+00,-3.169899150907248941e+00,2.494307117251041817e+00,-2.129645483583676224e+00,-2.022495024423096144e+00,0.000000000000000000e+00,-3.913741635638968930e+00
-8.373557845162266089e-01,0.000000000000000000e+00,-1.081268054211115270e-02,6.892455538503017287e-01,-2.155775680022543384e+00,2.805775326445852258e+00,0.000000000000000000e+00,-2.482532938908252884e+00,2.465743545215508092e+00,-1.599005905793233540e+00,-2.371292089983427331e+00,8.599596621774717731e-01,-3.726396708704616589e+00
-1.029323213775015677e+00,1.085195981397035325e+00,0.000000000000000000e+00,7.268657946329017960e-01,-2.149236370095104487e+00,2.556964229295362934e+00,1.041451474853229975e-01,-3.155142674827139615e+00,2.471648523202291781e+00,-2.072276605536786942e+00,-2.020717721203815209e+00,0.000000000000000000e+00,-3.940885870597344187e+00
0.000000000000000000e+00,9.723256967379435567e-01,0.000000000000000000e+00,7.286270963163365977e-01,-1.911394362997189900e+00,2.689959574038972345e+00,0.000000000000000000e+00,-2.987728785583916302e+00,2.078043010228004750e+00,-1.924497098394581940e+00,-2.023305455221189320e+00,9.412102873112921930e-01,-3.908366767960869570e+00
-9.099060410670349874e-01,8.484754613227210029e-01,-4.624948131176412902e-01,7.686281081098892409e-01,-2.173130321854514158e+00,2.739631192064367671e+00,0.000000000000000000e+00,-3.126231160982920976e+00,1.169291106863536989e+00,0.000000000000000000e+00,-2.133093742345704147e+00,8.772843904805915916e-01,-3.735483752461568496e+00
0.000000000000000000e+00,9.883574503864235306e-01,1.923174673702403581e-01,7.181470239701639446e-01,-1.965229123485319640e+00,2.702124261943258166e+00,0.000000000000000000e+00,-2.948032993242066357e+00,2.154086242535546702e+00,-2.051337902612898390e+00,-2.040212122973231068e+00,9.444387525289732466e-01,-3.920081125743938077e+00
-8.376708248734449080e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.926062758083388893e-01,-2.115753915327506451e+00,2.826102623999613428e+00,-1.306313395207178152e-01,-2.531140664086055203e+00,2.455923755178943235e+00,-1.603807933820990517e+00,-2.360573197694321390e+00,8.655983433901184299e-01,-3.683780317586650810e+00
-1.027294081951834137e+00,1.092870173523961208e+00,9.455434506323945332e-02,7.218871217055489176e-01,-2.175696578339212373e+00,2.562801081879295673e+00,1.042245016883542874e-01,-3.135326261818079718e+00,2.507468440241774843e+00,-2.134687744674829801e+00,-2.028901965727636370e+00,0.000000000000000000e+00,-3.947467931372973027e+00
-8.943822716810742035e-01,8.529780941352687051e-01,0.000000000000000000e+00,7.535738997175511766e-01,-2.353591882394739709e+00,2.788107748205328473e+00,0.000000000000000000e+00,-3.008502842455953008e+00,1.117922990982614495e+00,0.000000000000000000e+00,-2.196153681343065323e+00,8.917554138918014628e-01,-3.771826479443596281e+00
-8.379348786320598430e-01,0.000000000000000000e+00,-8.707753671471696322e-03,6.930701540440359354e-01,-2.113279465510386146e+00,2.825436463856873637e+00,-1.305225951217572899e-01,-2.533366613365712894e+00,2.452696813635256490e+00,-1.598326637529891681e+00,-2.359609300929856879e+00,8.654247147768274750e-01,-3.683249896966407366e+00
0.000000000000000000e+00,9.739390992814821457e-01,0.000000000000000000e+00,7.281629220461258711e-01,-1.916304385679821864e+00,2.687422050240650506e+00,1.555339927482812801e-02,-2.982600763749646777e+00,2.079859962515464122e+00,-1.925301391611806023e+00,-2.024232506642580809e+00,9.405609364510699733e-01,-3.913542936315738352e+00
-9.098552276543697692e-01,8.469640229270667398e-01,-4.622457135340898304e-01,7.690555890527057681e-01,-2.168231675837786199e+00,2.742117130766576150e+00,-1.537238349826786088e-02,-3.131280646160404135e+00,1.168034821062172046e+00,0.000000000000000000e+00,-2.132150430981232248e+00,8.779241665239898573e-01,-3.730381820324228048e+00
0.000000000000000000e+00,9.899522117071009042e-01,1.923003937625060722e-01,7.176887336896538017e-01,-1.970081967902527431e+00,2.699612738198746698e+00,1.538741609769522789e-02,-2.942963220889515785e+00,2.155877053638687535e+00,-2.052122351848192139e+00,-2.041127780118449309e+00,9.437960448109243838e-01,-3.925201014948505041e+00
-8.847478822222200057e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.053810575979355235e+00,2.836261031896199825e+00,0.000000000000000000e+00,-2.551365961195657839e+00,2.607845663898033184e+00,-1.757199994740622273e+00,-2.440717499250884437e+00,9.005718392467031430e-01,-3.766960275814608572e+00
-1.085335391355576107e+00,1.072112028883120072e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.010664145406012349e+00,2.600803801629051115e+00,0.000000000000000000e+00,-3.266628648489767972e+00,2.597825058440739632e+00,-2.231690178067409214e+00,-2.085940403365363238e+00,0.000000000000000000e+00,-3.958350115513163292e+00
-8.943199511083197439e-01,8.507557219964252404e-01,0.000000000000000000e+00,7.542133504676609146e-01,-2.346257917849327690e+00,2.791718810846378851e+00,-2.256686716618749866e-02,-3.016008639532786084e+00,1.116119361727866410e+00,0.000000000000000000e+00,-2.194719027775140496e+00,8.926831719593647518e-01,-3.764308038803789280e+00
-8.432595648144508571e-01,0.000000000000000000e+00,-4.748599316368951051e-01,7.576583807325573128e-01,-2.235072188738738141e+00,2.836104156508037821e+00,0.000000000000000000e+00,-2.603349576492354878e+00,1.293726109405231028e+00,0.000000000000000000e+00,-2.376097784247530598e+00,8.755474033323931149e-01,-3.724027971012706217e+00
-8.804718600219236802e-01,0.000000000000000000e+00,1.253853160814670797e-01,0.000000000000000000e+00,-2.090984369677133081e+00,2.845329373637492498e+00,0.000000000000000000e+00,-2.517997630977828027e+00,2.653128437160943154e+00,-1.834672016452049137e+00,-2.454073568195020982e+00,9.026122522632742395e-01,-3.774727862866135375e+00
-1.079297638016376126e+00,1.091360221163816924e+00,2.369330632262123260e-01,0.000000000000000000e+00,-2.078719180456492399e+00,2.614994963418254770e+00,0.000000000000000000e+00,-3.215724590191258336e+00,2.685178614575864486e+00,-2.385262736579554677e+00,-2.105213239237547107e+00,0.000000000000000000e+00,-3.973905445342627019e+00
-8.269553126810157417e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.421397161063127967e-01,-2.420722350949084944e+00,2.886409547951688026e+00,0.000000000000000000e+00,-2.479607174502580946e+00,1.241655241749366700e+00,0.000000000000000000e+00,-2.442177084385149133e+00,8.903979623729239012e-01,-3.761285213837358476e+00
-9.428647314779975419e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.286092788053188940e-01,-2.263598617480989894e+00,2.715506205156395847e+00,0.000000000000000000e+00,-2.523731276170792626e+00,2.324831799112671682e+00,-1.690419796868804170e+00,-2.340385729893331490e+00,0.000000000000000000e+00,-3.903053819675403435e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.236640530184694775e-01,-2.053553304156717552e+00,2.817924900657406972e+00,0.000000000000000000e+00,-2.392993026098737541e+00,2.002009201263845295e+00,-1.584902211570357267e+00,-2.323223799860883343e+00,9.386822070099462012e-01,-3.888397771040418949e+00
-9.445436648578831029e-01,0.000000000000000000e+00,-5.997057779740355699e-02,7.317725326079745907e-01,-2.246167910682779656e+00,2.711153567562164746e+00,0.000000000000000000e+00,-2.539296688925781531e+00,2.302724634970918061e+00,-1.652543876402368106e+00,-2.333722440864951508e+00,0.000000000000000000e+00,-3.898914198106133266e+00
-8.852429807475412638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.030186080459000841e+00,2.846895831564087764e+00,-7.055509764793921335e-02,-2.579362442642761266e+00,2.600796741933261824e+00,-1.756584244075763523e+00,-2.434485855414220801e+00,9.036287937816017690e-01,-3.743686074383319351e+00
-1.084628013556200754e+00,1.089951262311632751e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.064890312647177595e+00,2.573327925301801322e+00,1.717916955378925303e-01,-3.209103210874048706e+00,2.618401380780100318e+00,-2.238643031734781186e+00,-2.095946545301704766e+00,0.000000000000000000e+00,-4.013543289609929232e+00
-8.438492679822603426e-01,0.000000000000000000e+00,-4.725055038996766044e-01,7.615402651005904744e-01,-2.191574756782411093e+00,2.856199396958754910e+00,-1.334919121460468316e-01,-2.655287197705577196e+00,1.280891779135011399e+00,0.000000000000000000e+00,-2.364147130255442431e+00,8.811300104460192406e-01,-3.679900622260507514e+00
0.000000000000000000e+00,9.645113684980430868e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.794667687136417555e+00,2.723164533388499731e+00,0.000000000000000000e+00,-3.053727013793032796e+00,2.195646154895646074e+00,-2.081129756329531677e+00,-2.095115277422006539e+00,9.888078745313167994e-01,-3.960256919613525550e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.622430852942240043e-02,7.211254553496533326e-01,-2.067056086095561351e+00,2.821355857283923907e+00,0.000000000000000000e+00,-2.381095055279957684e+00,2.019985190722363821e+00,-1.614043125066054074e+00,-2.328475956124598678e+00,9.394481634324065578e-01,-3.891134229414888956e+00
-8.809278436442629090e-01,0.000000000000000000e+00,1.269792984007425130e-01,0.000000000000000000e+00,-2.067105021788259389e+00,2.856406916209452529e+00,-7.272758579227772691e-02,-2.546431961838131919e+00,2.646438134244820883e+00,-1.835022182333598817e+00,-2.447819834820280427e+00,9.057892737176674869e-01,-3.750835763659727817e+00
0.000000000000000000e+00,9.929103051579617478e-01,3.383028350604904144e-01,0.000000000000000000e+00,-1.892320981685692294e+00,2.743723122888718002e+00,0.000000000000000000e+00,-2.982228875290837689e+00,2.326437155874873763e+00,-2.300290516406065855e+00,-2.123038654057761043e+00,9.932827310822224254e-01,-3.979550577047451299e+00
-1.078616862717321379e+00,1.109027687772087711e+00,2.360440231682334744e-01,0.000000000000000000e+00,-2.132387406258591689e+00,2.587619152016240598e+00,1.708331053821855461e-01,-3.158711148469599550e+00,2.705312346615566188e+00,-2.391600545827678115e+00,-2.115091230192222671e+00,0.000000000000000000e+00,-4.028732275929561624e+00
-8.276655145785850598e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.463326925453146465e-01,-2.373677303017919904e+00,2.907429163984026843e+00,-1.413874017068488254e-01,-2.535266510879533364e+00,1.228335259668406731e+00,0.000000000000000000e+00,-2.429172589841925856e+00,8.962327710864609331e-01,-3.714352263633567297e+00
-9.433554027285318000e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.301779084583071011e-01,-2.247706879910934763e+00,2.722594008393722564e+00,-4.887123274439630904e-02,-2.543074067377662839e+00,2.319311427491970612e+00,-1.689868958106700125e+00,-2.335847403849651283e+00,0.000000000000000000e+00,-3.887262646489258788e+00
-9.580768407675254172e-01,8.281991744829824142e-01,-3.860791709755136969e-01,0.000000000000000000e+00,-2.114531316415772189e+00,2.791742880367229951e+00,0.000000000000000000e+00,-3.174003465844953631e+00,1.188838465042690640e+00,0.000000000000000000e+00,-2.233356440134897980e+00,9.280967012968550645e-01,-3.789494139935181138e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.274137290355737751e-01,-2.012708456856452166e+00,2.836380711561393042e+00,-1.234526411588146577e-01,-2.441528921915776973e+00,1.988588842499816378e+00,-1.582990935001097998e+00,-2.311915367262685539e+00,9.438696228964429391e-01,-3.847575759230428716e+00
-9.442857746593604773e-01,8.323026517791247691e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.266626408944952598e+00,2.831486503882786998e+00,0.000000000000000000e+00,-3.074624129424065710e+00,1.145497791434315848e+00,0.000000000000000000e+00,-2.284523619367146541e+00,9.393825047507127213e-01,-3.819044715941010359e+00
-1.019293896810465005e+00,8.455871961845224938e-01,-5.285750286365188400e-01,8.143386960415146536e-01,-2.268319945489174039e+00,2.644410168781738513e+00,0.000000000000000000e+00,-3.186522483615245704e+00,9.632556097918614224e-01,0.000000000000000000e+00,-2.095735645885163922e+00,0.000000000000000000e+00,-3.911462510722858887e+00
-9.450094731117947289e-01,0.000000000000000000e+00,-5.930804396583511107e-02,7.332860281456335949e-01,-2.230673261373650185e+00,2.718198240174179325e+00,-4.824228062637070380e-02,-2.558218585381377252e+00,2.297519540367567004e+00,-1.652418566537949163e+00,-2.329316134831527663e+00,0.000000000000000000e+00,-3.883371983729144716e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.826263570589361951e-02,7.247818757005761725e-01,-2.026603102921460398e+00,2.840054940243451398e+00,-1.240678979585001507e-01,-2.429348183663005756e+00,2.007290625313182808e+00,-1.613407333549440992e+00,-2.317342766515734453e+00,9.446952080371302518e-01,-3.850229439059453362e+00
-1.003577270772089802e+00,8.506907333277684558e-01,0.000000000000000000e+00,7.979567055407090770e-01,-2.476851434180749933e+00,2.698144475476222937e+00,0.000000000000000000e+00,-3.052794853869786884e+00,9.005160768095770152e-01,0.000000000000000000e+00,-2.167269761818348517e+00,0.000000000000000000e+00,-3.956421324279657536e+00
0.000000000000000000e+00,9.727476243181343296e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.820034191046273397e+00,2.710142925096659994e+00,7.915429066834955840e-02,-3.027415535691064363e+00,2.204511700605050084e+00,-2.084715144844072832e+00,-2.099600409598235018e+00,9.853488854136194242e-01,-3.986431220196474889e+00
0.000000000000000000e+00,9.682200199596701085e-01,0.000000000000000000e+00,7.777218679543034252e-01,-2.013157102277931987e+00,2.591268242247195097e+00,0.000000000000000000e+00,-3.021803027216350301e+00,1.851811847778472853e+00,-2.013792539047044805e+00,-1.982123170410872159e+00,0.000000000000000000e+00,-4.125636408626054852e+00
0.000000000000000000e+00,1.000902570750123344e+00,3.377493751013354029e-01,0.000000000000000000e+00,-1.916919361758879781e+00,2.730980177770589101e+00,7.725593584978679429e-02,-2.956665394745010111e+00,2.334876106752825642e+00,-2.303431371912984194e+00,-2.127370537095607084e+00,9.898993779704780005e-01,-4.005065575992484916e+00
0.000000000000000000e+00,7.616392804322659194e-01,-4.069488557671436801e-01,8.025839722135732490e-01,-2.084583881838474984e+00,2.766616884065156157e+00,0.000000000000000000e+00,-2.964535280020443420e+00,6.893578691990702723e-01,0.000000000000000000e+00,-2.111832329461968971e+00,9.629984725462451545e-01,-3.911967900477701932e+00
0.000000000000000000e+00,7.669155248294433624e-01,0.000000000000000000e+00,7.887998013423991317e-01,-2.245029881148038697e+00,2.808953014191291508e+00,0.000000000000000000e+00,-2.863165859504695376e+00,6.512857657522297394e-01,0.000000000000000000e+00,-2.167752478950110362e+00,9.744682924882757113e-01,-3.941356708460336922e+00
0.000000000000000000e+00,9.802637585469261561e-01,1.446041280922101269e-01,7.699684887985205339e-01,-2.053898091698409978e+00,2.600160373872194342e+00,0.000000000000000000e+00,-2.992043513607650418e+00,1.908405523907933610e+00,-2.109394855120468204e+00,-1.994729134763188583e+00,0.000000000000000000e+00,-4.135004836566422703e+00
-5.223910559053333014e-01,9.788755490893104039e-01,0.000000000000000000e+00,7.690905069739473188e-01,-1.864110680844632606e+00,2.910565566923618341e+00,0.000000000000000000e+00,-3.012667189708583493e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.814853389654570215e+00,7.604758752283133916e-01,-3.747725266241770381e+00
-9.581506653745874846e-01,8.328786602065707534e-01,-3.869752894337369353e-01,0.000000000000000000e+00,-2.129685594542388927e+00,2.784014227484290949e+00,4.724116866253336156e-02,-3.158404145423998166e+00,1.192665771858193891e+00,0.000000000000000000e+00,-2.236083984623042475e+00,9.260437473710012579e-01,-3.805080674337331992e+00
-5.213268540662198136e-01,9.797452514132474199e-01,-3.136795015634905592e-01,7.797843445213168412e-01,-1.726461127942170659e+00,2.881503484118065117e+00,0.000000000000000000e+00,-3.092644265838400131e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.760200966594244187e+00,7.465698723012146321e-01,-3.722325305556597907e+00
-9.526579941289357034e-01,0.000000000000000000e+00,-5.407677469287963667e-01,8.033160390252176430e-01,-2.329863543080484156e+00,2.740743274258560014e+00,0.000000000000000000e+00,-2.665298340734556071e+00,1.087674419320813657e+00,0.000000000000000000e+00,-2.337987834839105439e+00,0.000000000000000000e+00,-3.899698401552814886e+00
-9.443213430322717761e-01,8.362912297640394677e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.279817270407042962e+00,2.824990805327272092e+00,4.018440508629017582e-02,-3.061158784722969983e+00,1.148667815040794515e+00,0.000000000000000000e+00,-2.286944752658031543e+00,9.376584979912241380e-01,-3.832361317575684989e+00
-1.019164292811328032e+00,8.523607908838179981e-01,-5.294741619752074691e-01,8.122763965730005475e-01,-2.289932275421261210e+00,2.633595575051275617e+00,6.879631253004936386e-02,-3.163727655721491061e+00,9.695503289523503820e-01,0.000000000000000000e+00,-2.100079190684260855e+00,0.000000000000000000e+00,-3.933720938512613507e+00
-8.923295565407384222e-01,0.000000000000000000e+00,-3.992178060120274985e-01,0.000000000000000000e+00,-2.175830174562689123e+00,2.885216323851575559e+00,0.000000000000000000e+00,-2.662777485368057473e+00,1.310068841826711239e+00,0.000000000000000000e+00,-2.469237050092259800e+00,9.256925489794803896e-01,-3.777555642988835505e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.218120028411850297e-01,7.904131207869258269e-01,-2.146472172790308441e+00,2.852082823797729372e+00,0.000000000000000000e+00,-2.502333989876951215e+00,8.336949481192651445e-01,0.000000000000000000e+00,-2.333022430899942989e+00,9.557492785393830736e-01,-3.889915540312141040e+00
-8.191465459249813730e-01,1.229449162318126287e+00,0.000000000000000000e+00,6.045972935057283282e-01,0.000000000000000000e+00,2.763076478927191104e+00,0.000000000000000000e+00,-2.218779744333239989e+00,2.452369424675093779e+00,-2.645519368504989366e+00,-1.636910061615466816e+00,9.408393681060109870e-01,-4.076146629414710176e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.760344746153130524e-01,-2.313264791971880285e+00,2.896590161617025316e+00,0.000000000000000000e+00,-2.393915947993271232e+00,7.952590103152173961e-01,0.000000000000000000e+00,-2.392588299707949506e+00,9.675889578383971568e-01,-3.920227049155172949e+00
-9.987650787182706935e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.157335151903581494e+00,2.742453757105950629e+00,0.000000000000000000e+00,-2.601937706869334122e+00,2.464098605335570014e+00,-1.855239603471760867e+00,-2.411155405172871635e+00,0.000000000000000000e+00,-3.954108926619445352e+00
-8.349356667718793590e-01,1.186786062005725562e+00,-4.131857285737399188e-01,6.315936595659317199e-01,0.000000000000000000e+00,2.731092288461006490e+00,0.000000000000000000e+00,-2.358197579229017737e+00,2.303065499983510733e+00,-2.335782994018520853e+00,-1.624266623117534003e+00,9.280884534533730967e-01,-4.029541421918638733e+00
-8.777298620384471617e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.333441833777539554e+00,2.926798364875626390e+00,0.000000000000000000e+00,-2.557379235714280163e+00,1.265866892562284018e+00,0.000000000000000000e+00,-2.523363112488820725e+00,9.373520675982944805e-01,-3.808055830804186304e+00
-1.003436012876079308e+00,8.568187713768002922e-01,0.000000000000000000e+00,7.960681629474891663e-01,-2.496699481266777099e+00,2.688455676484101886e+00,6.216002060701153464e-02,-3.031993346779395804e+00,9.061071607466704148e-01,0.000000000000000000e+00,-2.171304260981473888e+00,0.000000000000000000e+00,-3.976601739579324946e+00
-5.747316553115041637e-01,9.358884443113306695e-01,-4.014204794819707933e-01,7.876897255579148327e-01,-1.802389027058436621e+00,2.868820486411699733e+00,0.000000000000000000e+00,-3.098997965374600927e+00,0.000000000000000000e+00,2.290647629235791349e-01,-1.820525522412608899e+00,7.671030715238353892e-01,-3.723490111109472700e+00
0.000000000000000000e+00,8.809051155342040307e-01,0.000000000000000000e+00,7.894099312882183472e-01,-1.931788648522454910e+00,2.889170871278824215e+00,0.000000000000000000e+00,-2.908716459941917964e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.907272065619645574e+00,8.576666310871856602e-01,-3.874657273382205336e+00
0.000000000000000000e+00,9.793583299923265262e-01,0.000000000000000000e+00,7.742895810075949292e-01,-2.046510768322054474e+00,2.574250087170157020e+00,1.071865002364656427e-01,-2.986301175625980520e+00,1.865409026253658897e+00,-2.018910780850961650e+00,-1.988707762509167365e+00,0.000000000000000000e+00,-4.160275040890688558e+00
-9.361650763781662610e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.864857578074118116e-01,-2.543615031536974769e+00,2.796319645193088732e+00,0.000000000000000000e+00,-2.525248086664879654e+00,1.024247084674664521e+00,0.000000000000000000e+00,-2.412678275902998770e+00,0.000000000000000000e+00,-3.945628041066992608e+00
0.000000000000000000e+00,8.819875086587753987e-01,-3.175247651832466822e-01,8.001929583915023958e-01,-1.792312146330079514e+00,2.859796647777835155e+00,0.000000000000000000e+00,-2.989888302781215312e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.851759100799196478e+00,8.433897387044007043e-01,-3.848684192852392716e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.936480590934111845e+00,2.849884015074821697e+00,0.000000000000000000e+00,-2.463292734895891289e+00,2.119424621369744965e+00,-1.743187276492828897e+00,-2.392154315512242668e+00,9.859783515027122913e-01,-3.940096695529087256e+00
-9.961222446349129456e-01,0.000000000000000000e+00,8.247828273155133338e-02,0.000000000000000000e+00,-2.181942309978216255e+00,2.748279092333646645e+00,0.000000000000000000e+00,-2.580063437033873974e+00,2.493671313645656973e+00,-1.906346704062063857e+00,-2.419896950032385252e+00,0.000000000000000000e+00,-3.959497354149219994e+00
-5.427216620859396379e-01,9.621802052650103576e-01,0.000000000000000000e+00,7.709508989742135388e-01,-1.907431651870645783e+00,2.908841563098096383e+00,0.000000000000000000e+00,-3.006603452096054951e+00,0.000000000000000000e+00,8.671901057216735431e-02,-1.843478350864515836e+00,7.697218701266845819e-01,-3.750855946325672541e+00
0.000000000000000000e+00,7.596176704911208333e-01,-4.066187649127299686e-01,8.031550411676368073e-01,-2.078017290313439069e+00,2.769950607876325410e+00,-2.062736560996769608e-02,-2.971323026307681303e+00,6.877080913562301223e-01,0.000000000000000000e+00,-2.110568144453147443e+00,9.638505302541519049e-01,-3.905108670308683916e+00
0.000000000000000000e+00,7.642745586688681758e-01,0.000000000000000000e+00,7.895588268708793045e-01,-2.236299963272231128e+00,2.813254117100277618e+00,-2.689000035519528709e-02,-2.872121608738960052e+00,6.491753596074887334e-01,0.000000000000000000e+00,-2.166045347009439404e+00,9.755669135692668359e-01,-3.932383884804898422e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.921421541358544205e-01,0.000000000000000000e+00,-1.994315186409443719e+00,2.863679569842820793e+00,0.000000000000000000e+00,-2.412810943751012349e+00,2.192433907466102561e+00,-1.862010231556400441e+00,-2.412981005642775845e+00,9.884725688954673073e-01,-3.950717565193162528e+00
0.000000000000000000e+00,9.914226771528994453e-01,1.447114880181781249e-01,7.665268502838632481e-01,-2.087316941773014634e+00,2.583130995014113029e+00,1.072987726794041863e-01,-2.956482380960695711e+00,1.922058962163935236e+00,-2.114589437032125652e+00,-2.001329983064402462e+00,0.000000000000000000e+00,-4.169686706546121613e+00
-8.251133019177319117e-01,1.169456096301628278e+00,0.000000000000000000e+00,6.247265667059286320e-01,0.000000000000000000e+00,2.831535726664681007e+00,-4.630519818678739963e-01,-2.438239375690311572e+00,2.408200327853297740e+00,-2.573156693810533469e+00,-1.639174180144455262e+00,9.540720581708675985e-01,-3.897364445141012546e+00
-8.391243129399541534e-01,1.133993325470258551e+00,-3.751813954326250755e-01,6.481405771542233518e-01,0.000000000000000000e+00,2.798754836825035230e+00,-4.377646607184381145e-01,-2.552849008215166471e+00,2.275041280409258349e+00,-2.295861237457773374e+00,-1.627570026351140786e+00,9.417713188187855078e-01,-3.864809244663602428e+00
0.000000000000000000e+00,9.149284647623211475e-01,0.000000000000000000e+00,7.850115725405608647e-01,-1.855548915098278240e+00,2.893412386364640376e+00,0.000000000000000000e+00,-2.925487965348153807e+00,0.000000000000000000e+00,-1.438679255055196893e-01,-1.853815786713564062e+00,8.360521858141760632e-01,-3.861267936724198435e+00
-5.252855678816213958e-01,9.658222160764950992e-01,0.000000000000000000e+00,7.723971289311964972e-01,-1.828891333378997341e+00,2.928936046526005921e+00,-1.214486938814682837e-01,-3.053025174402645092e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.810443209900791217e+00,7.666086813928882915e-01,-3.707472344045427803e+00
